type,element_id,metadata,text
UncategorizedText,c977dbe785221d34114d345fdf8ff4e1,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",1.
NarrativeText,c591e11f0afaaf98b3b2bf8bf3fee29c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","First, be sure your status is “Student” and NOT “Applicant”. You may not activate your GT account until that changes, and it will change about a week before registration begins. **Please do not contact our office prior to the week before registration regarding this, as advisors are unable to change statuses. **"
NarrativeText,6226dd2dcb5be9bb7448673972e6b258,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",To check your status:
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,17d893fba46cc0970a5129b2c517449f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Log into OSCAR using your GT credentials via the Secured Access Login.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,dadf99f7bffd420f8f4884a94cf463dd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select Student Services & Financial Aid.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,aecb32f0079407e64bc76b1a0d0246a4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select Registration.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,c5f273f428544d59cac905b1b929f173,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select Registration Status.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,d56b59f7e2c4826e7ca5045caec07739,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select the Spring 2023 term.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,36d63fa0ab4a0a1eea44c5397fe32223,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click SUBMIT.
UncategorizedText,6bc54f13bea593dc5e1c8e6b16249e66,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",2.
NarrativeText,5962c8635f478b1cb08379f695ea8a51,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Activate your GT email account here.
UncategorizedText,267c23695b6e8fc29bd88b9f5d1962d3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",3.
NarrativeText,6a55ab6900afeeed510f1fbcec6533b5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","The Institute, as well as the department, will use this email address as your official contact. You are required to keep it active, and you are expected to read your email DAILY as per the Institute’s policy. This is true even if you are sitting out a semester."
NarrativeText,c2a981722d5fe01ffff0b1cf3d76c967,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","PLEASE NOTE: The Registrar’s Office is responsible for updating all admitted students’ access in our system, which will prompt OIT to create your GT email account closer to the start of the semester. Once this has been done, it is our understanding that you should receive a message from OIT to your personal email account about how to set up your GT email account. If you are having issues with activating your GT email account, please contact OIT for assistance. Unfortunately, TSO will not be able to assist with this."
UncategorizedText,23f663630e2f28250c09d7a0c370f55e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",4.
NarrativeText,db9d9f2226ea925eb5e79a953d69457e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Two-factor authentication is required for all GT students. Please follow the directions online to set up Duo.
NarrativeText,2e23ae3a22ef3a8d76c3f9ba26e53192,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Failing to set up Duo will result in being locked out of your account.
UncategorizedText,540dd397b2d380dcc3f59796c4facc43,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",5.
NarrativeText,0c0093f801490fafddf82c487788650c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",The courses that are available for Spring 2023 can be found by performing a search in OSCAR.
UncategorizedText,d80edd7fb074b51d1fbf46a3dcf5cae5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",6.
NarrativeText,668e8f39fa0e3aca226799a58d4e9fb9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Most online courses will have a section of “O” (example: O01, O02, O03, etc. )."
UncategorizedText,a50aa8b9a9806899e1d67d0d09c1ce40,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",7.
NarrativeText,dcd3a8b0d64621953049735327fd504e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Registration is first come, first served, so you will want to register as soon as your time ticket opens."
UncategorizedText,6ce012fd1056714b493ab0a7b473923e,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",8.
NarrativeText,f8c224e61ce038e39f3fc2b8088ec4a6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","You can narrow your search in the Schedule of Classes by designating the Campus to “Online”. Please keep in mind that there are multiple course subjects offered in the OMSCS program; therefore, be sure to do a search on “CS” (Computer Science), “CSE” (Computational Science and Engineering), “ECE” (Electrical and Computer Engineering), “INTA” (International Affairs), “ISYE” (Industrial and Systems Engineering), “MGT” (Management), and “PUBP” (Public Policy) for a full listing of the online courses offered."
NarrativeText,96eab6e7b25018e37c3948b4b3946b72,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Some of these courses will be offered with the OMS Analytics or the OMS Cybersecurity programs, so please be mindful when selecting courses that you are choosing the section that is designated for OMSCS students. Some sections are restricted to OMS Analytics students and are designated with the “OAN” section. Other sections are restricted to OMS Cybersecurity students and are designated with the “OCY” section. If an OMS Analytics or OMS Cybersecurity course has a section created for OMSCS students, it will have a section of “O” followed by a two-digit number (example:  O01, O02, O03, etc. )."
NarrativeText,63b0265d95cdb5b749d6101b85e9f315,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",***Please remember that per the program rules:
NarrativeText,ce8328d33955eddfaa922092d2b2af28,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","""A maximum of six hours may be taken at the 4000-level and/or with a subject code other than CS or CSE.”***"
NarrativeText,fa47d600d89f84525001de8f0e5bbaf5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Click here to return to Table of Contents
UncategorizedText,99a1b84b98650fd4581b7156cd830ef7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",9.
NarrativeText,af643dfaca08e8a2415d2a577b4ca7f7,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","For detailed registration information, please visit the Registrar’s website. If you prefer to try the upgraded version of the registration system (Banner 9), please watch the tutorial videos available online."
ListItem,ebf409caf28fef348f396c1ad46a644f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",10. We strongly recommend that new students start with only one class.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,96700861b7b8a5041f9d15489cbe98ad,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","During the Fall and Spring semesters, all students can take a maximum of two courses and one seminar (seven hours)."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,3f399f80da0394063f975bac97a36c87,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",All students can enroll in only one course (three hours) during the Summer semester.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,5363c738445c60a86dec4ef4765e5b55,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","Please note that Financial Aid and other programs may have specific credit hour requirements, so be sure to follow up with their office directly for more information if you plan on applying."
ListItem,45ac316d690463932a4e6777cfc77e8c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","11. The best way for students to confirm that they have registered successfully for a course is from the ""Student Detail Schedule"" section of OSCAR. Follow the directions below:"
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,17d893fba46cc0970a5129b2c517449f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Log into OSCAR using your GT credentials via the Secured Access Login.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,dadf99f7bffd420f8f4884a94cf463dd,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select Student Services & Financial Aid.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,aecb32f0079407e64bc76b1a0d0246a4,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select Registration.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
Title,704057feab1ba8868bac138e113aefb5,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select Student Detail Schedule.
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,9bd24ee173e16eaa80c21a45e7b0a768,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",Select the current term.
NarrativeText,dc891127ab92a98f78facfe0ca8de2a9,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","**This will show, in detail, the courses for which you have registered successfully, as well as all waitlisted courses"
Title,16097b394bd6643fdbf3f0c3e172739c,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",(if any). **
ListItem,9fdb3512e863dd4af14bcd793da646d6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","12. Course materials will be available through Canvas sometime during the first week of classes. Canvas should be the first place you check once you have registered for a course. Unfortunately, we do not have control over when course materials will be available, nor do we have any additional information as to exactly when course materials will be available."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,03186acfe6bf18d2f2acd12080b341a3,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you register for a course during the first week that classes begin, please note that it can take up to 24 hours before you can access your course materials. If after this period of time you still cannot access your course materials, please contact canvas@gatech.edu for Canvas access."
ListItem,563cf9bb6814fee9061accbf77bfa3e0,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","13. If you try to register for a course and receive an error message, please refer to the Registrar’s website for an explanation of what the message means."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,814edf4f0090585587ba758abe5110b6,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you receive the “OPEN - # WAITLISTED” error message, this means that you are trying to register for a course(s) that does not have any open seats. It may appear as though the course has seats available; however, the open seats are reserved for students on the wait list."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,54690192d425eb2a88dda3b828d63043,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you receive the “COHORT RESTRICTION” error message, this is because you are attempting to enroll in a non-foundational course but have not yet satisfied the foundational requirement. No exceptions will be made as far as overriding this error message unless you actually have satisfied the requirement."
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
NarrativeText,5d05d8971a235b020bdcd48f2e09776f,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}","If you receive the “CAMPUS RESTRICTION” or “MAJOR RESTRICTION” error message, this is because you are attempting to enroll in a course that is not part of the OMSCS program. As a reminder, most OMSCS courses will have a section of “O” (example:  O01, O02, O03, etc.). Courses with the “OAN” section are for OMS Analytics students only, and courses with the “OCY” section are for OMS Cybersecurity students only – OMSCS students are NOT permitted to enroll in these sections."
Title,7d17a0834f03334489fd93582007b00a,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain', 'languages': ['eng']}",If A Course is CLOSED…
ListItem,e3b0c44298fc1c149afbf4c8996fb924,"{'filename': 'combined_sentences.txt', 'filetype': 'text/plain'}",
